Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region,Year,Month,Month_Year,income_valid
2023-08-30,Male,13500,Scrivener Performance Engineering,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,14000,SUV,Greenville,2023,8,2023-08,False
2023-08-30,Male,1040000,Star Enterprises Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Passenger,Pasco,2023,8,2023-08,True
2023-08-30,Male,922000,Suburban Ford,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28000,Passenger,Janesville,2023,8,2023-08,True
2023-08-30,Male,2415000,Tri-State Mack Inc,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60500,Sedan,Scottsdale,2023,8,2023-08,True
2023-08-30,Male,13500,U-Haul CO,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Austin,2023,8,2023-08,False
2023-08-30,Female,2680000,Clay Johnson Auto Sales,Subaru,Forester,Overhead Camshaft,Manual,Pale White,26000,SUV,Austin,2023,8,2023-08,True
2023-08-30,Male,1015000,Ryder Truck Rental and Leasing,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,22500,Sedan,Aurora,2023,8,2023-08,True
2023-08-30,Female,1335000,Saab-Belle Dodge,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,17500,Hatchback,Greenville,2023,8,2023-08,True
2023-08-30,Male,1265000,Scrivener Performance Engineering,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39500,Sedan,Pasco,2023,8,2023-08,True
2023-08-30,Male,1025000,Star Enterprises Inc,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Black,9500,SUV,Janesville,2023,8,2023-08,True
2023-08-30,Female,1300000,Suburban Ford,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Sedan,Scottsdale,2023,8,2023-08,True
2023-08-30,Male,13500,New Castle Ford Lincoln Mercury,Ford,Focus,Overhead Camshaft,Manual,Black,49000,SUV,Aurora,2023,8,2023-08,False
2023-08-31,Female,771000,Saab-Belle Dodge,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26001,Sedan,Aurora,2023,8,2023-08,True
2023-08-31,Male,1325000,Ryder Truck Rental and Leasing,Saturn,LW,Overhead Camshaft,Manual,Pale White,13500,Hatchback,Middletown,2023,8,2023-08,True
2023-08-31,Female,622250,Tri-State Mack Inc,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15250,SUV,Scottsdale,2023,8,2023-08,True
2023-08-31,Female,780000,Progressive Shippers Cooperative Association No,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Hatchback,Janesville,2023,8,2023-08,True
2023-08-31,Male,13500,Progressive Shippers Cooperative Association No,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,SUV,Janesville,2023,8,2023-08,False
2023-09-01,Male,753000,Scrivener Performance Engineering,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71001,Hatchback,Greenville,2023,9,2023-09,True
2023-09-01,Female,780000,Suburban Ford,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Janesville,2023,9,2023-09,True
2023-09-01,Female,13500,Suburban Ford,Buick,LeSabre,Overhead Camshaft,Manual,Black,20001,Sedan,Janesville,2023,9,2023-09,False
2023-09-01,Male,2200000,Tri-State Mack Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,24001,SUV,Scottsdale,2023,9,2023-09,True
2023-09-01,Male,13500,U-Haul CO,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31001,SUV,Austin,2023,9,2023-09,False
2023-09-01,Male,1920000,Buddy Storbeck's Diesel Service Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,Hatchback,Middletown,2023,9,2023-09,True
2023-09-01,Female,13500,C & M Motors Inc,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hatchback,Aurora,2023,9,2023-09,False
2023-09-01,Female,1930000,Capitol KIA,Nissan,Frontier,Overhead Camshaft,Manual,Black,53001,Hatchback,Greenville,2023,9,2023-09,True
2023-09-01,Male,310000,Hatfield Volkswagen,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,SUV,Pasco,2023,9,2023-09,True
2023-09-01,Male,13500,Race Car Help,Lexus,ES300,Overhead Camshaft,Manual,Black,34000,SUV,Austin,2023,9,2023-09,False
2023-09-01,Male,13500,Classic Chevy,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Hatchback,Scottsdale,2023,9,2023-09,False
2023-09-01,Male,1100000,Hatfield Volkswagen,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,SUV,Pasco,2023,9,2023-09,True
2023-09-01,Male,1585000,Diehl Motor CO Inc,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36501,Hatchback,Middletown,2023,9,2023-09,True
2023-09-01,Male,13500,Enterprise Rent A Car,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,SUV,Aurora,2023,9,2023-09,False
2023-09-01,Female,542000,Gartner Buick Hyundai Saab,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75001,Passenger,Greenville,2023,9,2023-09,True
2023-09-01,Female,571000,Hatfield Volkswagen,Audi,A6,Overhead Camshaft,Manual,Pale White,24001,SUV,Pasco,2023,9,2023-09,True
2023-09-01,Female,13500,Iceberg Rentals,Toyota,Sienna,Overhead Camshaft,Manual,Black,27001,Passenger,Janesville,2023,9,2023-09,False
2023-09-01,Male,1960000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21001,SUV,Scottsdale,2023,9,2023-09,True
2023-09-01,Male,1300000,Motor Vehicle Branch Office,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hatchback,Austin,2023,9,2023-09,True
2023-09-01,Female,418000,Nebo Chevrolet,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,Sedan,Middletown,2023,9,2023-09,True
2023-09-01,Male,1540000,Saab-Belle Dodge,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Hatchback,Aurora,2023,9,2023-09,True
2023-09-01,Male,13500,Scrivener Performance Engineering,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Passenger,Greenville,2023,9,2023-09,False
2023-09-01,Male,13500,Star Enterprises Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26000,Passenger,Pasco,2023,9,2023-09,False
2023-09-01,Male,1370000,Suburban Ford,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Janesville,2023,9,2023-09,True
2023-09-01,Male,640000,Rabun Used Car Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29001,SUV,Janesville,2023,9,2023-09,True
2023-09-01,Male,13500,U-Haul CO,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12001,Hatchback,Austin,2023,9,2023-09,False
2023-09-01,Male,13500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10001,Passenger,Middletown,2023,9,2023-09,False
2023-09-01,Male,13500,C & M Motors Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34001,Sedan,Aurora,2023,9,2023-09,False
2023-09-01,Male,372000,Capitol KIA,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,Hatchback,Greenville,2023,9,2023-09,True
2023-09-01,Male,736000,Ryder Truck Rental and Leasing,Ford,Focus,Overhead Camshaft,Manual,Pale White,24001,SUV,Austin,2023,9,2023-09,True
2023-09-01,Male,412500,Chrysler Plymouth,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15501,SUV,Janesville,2023,9,2023-09,True
2023-09-01,Male,452000,Classic Chevy,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,Hatchback,Scottsdale,2023,9,2023-09,True
2023-09-01,Male,450000,Clay Johnson Auto Sales,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Austin,2023,9,2023-09,True
2023-09-01,Male,13500,Diehl Motor CO Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hatchback,Middletown,2023,9,2023-09,False
2023-09-01,Male,13500,Enterprise Rent A Car,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,Hatchback,Aurora,2023,9,2023-09,False
2023-09-01,Male,13500,Gartner Buick Hyundai Saab,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Greenville,2023,9,2023-09,False
2023-09-01,Male,300000,Hatfield Volkswagen,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22001,SUV,Pasco,2023,9,2023-09,True
2023-09-01,Male,520000,Iceberg Rentals,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,SUV,Janesville,2023,9,2023-09,True
2023-09-01,Male,13500,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Scottsdale,2023,9,2023-09,False
2023-09-01,Male,650000,Motor Vehicle Branch Office,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV,Austin,2023,9,2023-09,True
2023-09-01,Male,720000,New Castle Ford Lincoln Mercury,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,SUV,Aurora,2023,9,2023-09,True
2023-09-01,Female,570000,Buddy Storbeck's Diesel Service Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Middletown,2023,9,2023-09,True
2023-09-01,Male,885000,C & M Motors Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Aurora,2023,9,2023-09,True
2023-09-01,Female,370000,Diehl Motor CO Inc,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22000,SUV,Middletown,2023,9,2023-09,True
2023-09-01,Male,13500,Chrysler of Tri-Cities,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Pasco,2023,9,2023-09,False
2023-09-01,Male,690000,Chrysler Plymouth,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,SUV,Janesville,2023,9,2023-09,True
2023-09-01,Male,822000,Classic Chevy,BMW,528i,Overhead Camshaft,Manual,Black,21000,SUV,Scottsdale,2023,9,2023-09,True
2023-09-01,Female,592000,Enterprise Rent A Car,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Aurora,2023,9,2023-09,True
2023-09-01,Male,710000,Diehl Motor CO Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Hatchback,Middletown,2023,9,2023-09,True
2023-09-01,Female,512500,Enterprise Rent A Car,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,SUV,Aurora,2023,9,2023-09,True
2023-09-01,Male,800000,Gartner Buick Hyundai Saab,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,SUV,Greenville,2023,9,2023-09,True
2023-09-01,Male,730000,Hatfield Volkswagen,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,Sedan,Pasco,2023,9,2023-09,True
2023-09-01,Male,901000,Iceberg Rentals,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,Sedan,Janesville,2023,9,2023-09,True
2023-09-01,Female,541000,McKinney Dodge Chrysler Jeep,Ford,Escort,Overhead Camshaft,Manual,Black,11000,Passenger,Scottsdale,2023,9,2023-09,True
2023-09-01,Female,810000,Motor Vehicle Branch Office,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Sedan,Austin,2023,9,2023-09,True
2023-09-01,Female,650000,Nebo Chevrolet,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hatchback,Middletown,2023,9,2023-09,True
2023-09-01,Female,580000,New Castle Ford Lincoln Mercury,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,Sedan,Aurora,2023,9,2023-09,True
2023-09-01,Male,643000,Pars Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,Passenger,Greenville,2023,9,2023-09,True
2023-09-01,Male,645000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000,Hatchback,Pasco,2023,9,2023-09,True
2023-09-01,Male,595000,Progressive Shippers Cooperative Association No,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16000,Passenger,Janesville,2023,9,2023-09,True
2023-09-01,Male,1115000,Rabun Used Car Sales,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28500,Hatchback,Scottsdale,2023,9,2023-09,True
2023-09-01,Male,1675000,Race Car Help,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31500,Hatchback,Austin,2023,9,2023-09,True
2023-09-01,Male,1176000,Ryder Truck Rental and Leasing,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21600,SUV,Middletown,2023,9,2023-09,True
2023-09-01,Female,13500,Saab-Belle Dodge,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Aurora,2023,9,2023-09,False
2023-09-01,Male,1265000,Scrivener Performance Engineering,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38500,Passenger,Greenville,2023,9,2023-09,True
2023-09-01,Male,801000,Star Enterprises Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Pasco,2023,9,2023-09,True
2023-09-01,Male,1185000,Suburban Ford,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Pale White,29501,Passenger,Janesville,2023,9,2023-09,True
2023-09-01,Male,770000,Tri-State Mack Inc,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,Hatchback,Scottsdale,2023,9,2023-09,True
2023-09-01,Male,1200000,U-Haul CO,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26001,SUV,Austin,2023,9,2023-09,True
2023-09-01,Male,1635000,Ryder Truck Rental and Leasing,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16501,SUV,Middletown,2023,9,2023-09,True
2023-09-01,Male,901000,C & M Motors Inc,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000,Sedan,Aurora,2023,9,2023-09,True
2023-09-01,Male,13500,Scrivener Performance Engineering,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,SUV,Greenville,2023,9,2023-09,False
2023-09-01,Male,13500,Chrysler of Tri-Cities,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Pasco,2023,9,2023-09,False
2023-09-01,Male,891500,Chrysler Plymouth,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24500,SUV,Janesville,2023,9,2023-09,True
2023-09-01,Male,3420000,Classic Chevy,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,Sedan,Scottsdale,2023,9,2023-09,True
2023-09-01,Female,560000,Clay Johnson Auto Sales,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Austin,2023,9,2023-09,True
2023-09-01,Male,805000,Diehl Motor CO Inc,Dodge,Durango,Overhead Camshaft,Manual,Black,22000,SUV,Middletown,2023,9,2023-09,True
2023-09-01,Male,680000,Enterprise Rent A Car,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Aurora,2023,9,2023-09,True
2023-09-01,Male,827500,Gartner Buick Hyundai Saab,BMW,528i,Overhead Camshaft,Manual,Pale White,29500,SUV,Greenville,2023,9,2023-09,True
2023-09-01,Male,793000,Hatfield Volkswagen,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan,Pasco,2023,9,2023-09,True
2023-09-01,Male,1330000,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16001,SUV,Scottsdale,2023,9,2023-09,True
2023-09-01,Male,1400000,Race Car Help,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12000,SUV,Austin,2023,9,2023-09,True
2023-09-01,Male,1200000,Race Car Help,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Sedan,Scottsdale,2023,9,2023-09,True
2023-09-01,Female,2340000,Ryder Truck Rental and Leasing,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,SUV,Austin,2023,9,2023-09,True
2023-09-01,Female,13500,Saab-Belle Dodge,Porsche,Carrera Cabrio,Overhead Camshaft,Manual,Black,22001,Passenger,Middletown,2023,9,2023-09,False
2023-09-01,Female,625000,Scrivener Performance Engineering,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,Sedan,Aurora,2023,9,2023-09,True
2023-09-01,Male,1321000,Star Enterprises Inc,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22101,SUV,Greenville,2023,9,2023-09,True
2023-09-01,Female,920000,Suburban Ford,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10001,SUV,Pasco,2023,9,2023-09,True
2023-09-01,Male,1635000,Tri-State Mack Inc,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25501,Passenger,Janesville,2023,9,2023-09,True
2023-09-01,Male,1194000,U-Haul CO,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20401,SUV,Scottsdale,2023,9,2023-09,True
2023-09-01,Male,1440000,Buddy Storbeck's Diesel Service Inc,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38001,Sedan,Austin,2023,9,2023-09,True
2023-09-01,Female,1300000,C & M Motors Inc,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,20001,Hatchback,Middletown,2023,9,2023-09,True
2023-09-01,Male,1300000,Capitol KIA,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24001,SUV,Aurora,2023,9,2023-09,True
2023-09-01,Female,1620000,Chrysler of Tri-Cities,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,Hatchback,Greenville,2023,9,2023-09,True
2023-09-01,Male,13500,Motor Vehicle Branch Office,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,Passenger,Pasco,2023,9,2023-09,False
2023-09-01,Female,670000,Nebo Chevrolet,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Janesville,2023,9,2023-09,True
2023-09-01,Male,260000,New Castle Ford Lincoln Mercury,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Scottsdale,2023,9,2023-09,True
2023-09-01,Male,800000,Pars Auto Sales,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Austin,2023,9,2023-09,True
2023-09-01,Male,950000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,SUV,Middletown,2023,9,2023-09,True
2023-09-01,Male,625000,Progressive Shippers Cooperative Association No,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Aurora,2023,9,2023-09,True
2023-09-02,Male,13500,New Castle Ford Lincoln Mercury,Dodge,Durango,Overhead Camshaft,Manual,Black,22001,SUV,Aurora,2023,9,2023-09,False
2023-09-02,Female,13500,Pars Auto Sales,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18001,Hatchback,Greenville,2023,9,2023-09,False
2023-09-02,Female,592000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Passenger,Pasco,2023,9,2023-09,True
2023-09-02,Female,13500,Progressive Shippers Cooperative Association No,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28001,Sedan,Janesville,2023,9,2023-09,False
2023-09-02,Male,833000,Rabun Used Car Sales,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26001,Sedan,Scottsdale,2023,9,2023-09,True
2023-09-02,Male,1165000,Race Car Help,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,28501,Hatchback,Austin,2023,9,2023-09,True
2023-09-02,Male,1040000,Ryder Truck Rental and Leasing,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9001,Hatchback,Middletown,2023,9,2023-09,True
2023-09-02,Male,935000,Saab-Belle Dodge,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Passenger,Aurora,2023,9,2023-09,True
2023-09-02,Male,700000,Scrivener Performance Engineering,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Passenger,Greenville,2023,9,2023-09,True
2023-09-02,Male,811000,Iceberg Rentals,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,SUV,Janesville,2023,9,2023-09,True
2023-09-02,Female,13500,McKinney Dodge Chrysler Jeep,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,24000,SUV,Austin,2023,9,2023-09,False
2023-09-02,Male,13500,Tri-State Mack Inc,Honda,Civic,Overhead Camshaft,Manual,Black,43001,Hatchback,Scottsdale,2023,9,2023-09,False
2023-09-02,Female,510000,U-Haul CO,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,SUV,Austin,2023,9,2023-09,True
2023-09-02,Male,1171000,Progressive Shippers Cooperative Association No,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,45101,Hatchback,Janesville,2023,9,2023-09,True
2023-09-02,Male,1205000,Rabun Used Car Sales,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34501,Sedan,Scottsdale,2023,9,2023-09,True
2023-09-02,Male,2980000,Race Car Help,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Hatchback,Austin,2023,9,2023-09,True
2023-09-02,Male,1150000,Ryder Truck Rental and Leasing,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,Sedan,Middletown,2023,9,2023-09,True
2023-09-02,Male,1122000,Motor Vehicle Branch Office,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43200,SUV,Austin,2023,9,2023-09,True
2023-09-02,Male,938000,Scrivener Performance Engineering,Chrysler,LHS,Overhead Camshaft,Manual,Black,51001,Hatchback,Greenville,2023,9,2023-09,True
2023-09-02,Female,605000,Star Enterprises Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Passenger,Pasco,2023,9,2023-09,True
2023-09-02,Male,720000,Suburban Ford,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,Passenger,Janesville,2023,9,2023-09,True
2023-09-02,Male,1210000,Tri-State Mack Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,Passenger,Scottsdale,2023,9,2023-09,True
2023-09-02,Female,620000,U-Haul CO,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,26001,Passenger,Austin,2023,9,2023-09,True
2023-09-02,Male,640000,U-Haul CO,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,SUV,Austin,2023,9,2023-09,True
2023-09-02,Female,600000,C & M Motors Inc,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,SUV,Aurora,2023,9,2023-09,True
2023-09-02,Female,595000,Capitol KIA,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,SUV,Greenville,2023,9,2023-09,True
2023-09-02,Male,501000,Nebo Chevrolet,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12000,Sedan,Middletown,2023,9,2023-09,True
2023-09-02,Male,380000,New Castle Ford Lincoln Mercury,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Aurora,2023,9,2023-09,True
2023-09-02,Male,1700000,Ryder Truck Rental and Leasing,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,SUV,Scottsdale,2023,9,2023-09,True
2023-09-02,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,LHS,Overhead Camshaft,Manual,Black,51000,Hatchback,Pasco,2023,9,2023-09,False
2023-09-02,Male,13500,Progressive Shippers Cooperative Association No,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,Passenger,Janesville,2023,9,2023-09,False
2023-09-02,Male,1177000,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,24700,Sedan,Scottsdale,2023,9,2023-09,True
2023-09-02,Male,1605000,Race Car Help,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31500,Hatchback,Austin,2023,9,2023-09,True
2023-09-02,Male,600000,Ryder Truck Rental and Leasing,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Middletown,2023,9,2023-09,True
